y_
-2.3755929938276257
-2.329188763308978
-2.2849436093280313
-2.2562813802354276
-2.267539396981689
-2.2544194848111085
-2.257941287325433
-2.275919833878353
-2.2832742886386916
-2.285242247873008
-2.2917403695967398
-2.2953938898568444
-2.293337624794526
-2.2942907604980913
-2.306789972795815
-2.348556192972141
-2.3291681864540448
-2.3306707211200575
-2.339946721615965
-2.275467565386295
-2.3018906743799437
-2.355812569016976
-2.3395397948015146
-2.3349316741046193
-2.3045578531523776
-2.3220463802532545
-2.327654159572132
-2.3170012767233064
-2.334984523177296
-2.3130389514327927
-2.3249709813178443
-2.329659886587802
-2.3626192686764496
-2.304719907902701
-2.324860263985517
-2.297578157017602
-2.3391759286525433
-2.3280276518490917
-2.3652302081929912
-2.3473156624104314
-2.3323693037262205
-2.3669726677551535
-2.3244651009837645
-2.321996883952507
-2.3510653943945754
-2.3327785366731235
-2.3553828868202245
-2.3371065422211323
-2.350061907439986
-2.3535472792606247
-2.3178024822353502
-2.3635424198761843
-2.3380976296391505
-2.3506972928741807
-2.3758775232507574
-2.35581034378872
-2.351474286348032
-2.3371476014913184
-2.359445122794908
-2.337598998272388
-2.335116064485455
-2.3425279183286225
-2.339174957705117
-2.3368414123506334
-2.3332607431974774
-2.3689451569673268
-2.3588951268212783
-2.326401154645182
-2.340239171988592
-2.3528651962795566
-2.339757813075687
-2.336373556880215
-2.361680590119665
-2.3349402203913643
-2.3558651981664096
-2.3311960652696326
-2.3466231163001274
-2.3473995164857886
-2.348703261976013
-2.3459093130181348
-2.3397158481618443
-2.3631591284348037
-2.3690952043758107
-2.3327220294674085
-2.3573173212861502
-2.3617525437845104
-2.3858191469068197
-2.364136240260231
-2.352388798183522
-2.3602743229316445
-2.358345971958015
-2.3575493537847505
-2.3468686706075235
-2.3639441334440408
-2.3472063601035202
-2.3466686997848374
-2.3536243055226285
-2.349544692876522
-2.36119354094727
-2.3514172930626085
-2.3610311893789375
-2.3453056027559005
-2.3446014906891204
-2.353355499122051
-2.343140105704247
-2.3789662514158705
-2.345504706489618
-2.351766214745753
-2.3481725891551086
-2.3801165071308312
-2.3539042333215687
-2.3744375015655077
-2.3726316487439907
-2.364980051034816
-2.353275080024814
-2.388145485694523
-2.3763379886975433
-2.3520758277082128
-2.38105629114666
-2.347779066734436
-2.3682923139032255
-2.385367998975506
-2.3842211528507242
-2.3569184266454597
-2.381666640680894
-2.368695030514798
-2.3814638063249762
-2.3620656745788438
-2.3826469888281747
-2.4035389844737
-2.3872351128038605
-2.3925102969352237
-2.414308519999775
-2.384648909655909
-2.389600998544553
-2.3778973486939465
-2.4043502404389554
-2.3949514752048433
-2.36767113131826
-2.383706782117371
-2.3808182553894324
-2.4029241815190483
-2.4010685569884065
-2.3715613134784608
-2.4065345075860893
-2.4143885670631557
-2.2800523173019016
-2.426637526160444
-2.418208575999237
-2.436015469474807
-2.415433703731769
-2.4134771237268318
-2.420059258271509
-2.388510647785735
-2.4135107844414567
-2.4241672603270072
-2.406078857350757
-2.3822468193180066
-2.4051430326575027
-2.4507832307602304
-2.4109218930626874
-2.4446817947865105
-2.4548440772922357
-2.4277147737016236
-2.4684261945251116
-2.424078647104706
-2.3936124394968026
-2.422153623451711
-2.431332747290975
-2.402764156631852
-2.4315505974444496
-2.4267042379600414
-2.4173394357488243
-2.4223291301948127
-2.431582484800327
-2.400995702328186
-2.393547053015477
-2.424138006254516
-2.4122531817613218
-2.414389154238898
-2.407791190096604
-2.434983089986046
-2.4135936170796373
-2.4262298494418357
-2.3990118693288265
-2.3827711791819146
-2.367754217073936
-2.403427318803527
-2.3825798456395533
-2.408365030088744
-2.4111758004308883
-2.4242886311565135
-2.363376805817934
-2.3774771519930473
-2.405300984233333
-2.423226605101808
-2.4227394409149747
-2.416549011854384
-2.3988101491849263
-2.390837163417495
-2.4545281051148207
-2.4334907039247184
-2.4061850595862877
-2.381879718316718
-2.4390550562035376
-2.4141175664170222
-2.4676799421037714
-2.428736130643675
-2.4029611909283917
-2.404361515243478
-2.4118654084222344
-2.273726692782885
-2.4200320676450127
-2.400919951994856
-2.3949499819351443
-2.373557579949261
-2.417907720293613
-2.4195555430575046
-2.391901492027965
-2.4628734827582504
-2.4532648621397906
-2.419614144269244
-2.441365489103677
-2.427386823466944
-2.4407510576755493
-2.430905427302812
-2.446959830335079
-2.4554780116099044
-2.4396638974817857
-2.4073253379805246
-2.479366199744544
-2.4226263631454743
-2.4011516202697543
-2.404439108343596
-2.3701380475028584
-2.408186340316333
-2.427345610099877
-2.4471670439115827
-2.4444147569900734
-2.4192548692891105
-2.426752627001424
-2.423629583685296
-2.2853118949400946
-2.4245302606120536
-2.4145344119721095
-2.3625694245265203
-2.3994825706525615
-2.412019699527152
-2.4527401120991126
-2.443372426639545
-2.403832728556078
-2.4383705517954217
-2.413315981851652
-2.4056304806098248
-2.4270345194229646
-2.445510006877513
-2.4651102705207038
-2.4303554530065954
-2.425848315936098
-2.4019248034766942
-2.3927466202820074
-2.30584406427625
-2.3878421637480782
-2.415200971083144
-2.38951429351072
-2.4196730200305416
-2.4054742481394418
-2.433679132344536
-2.449540317659587
-2.4136890818528087
-2.3904134893987212
-2.4512470319721014
-2.4084107691800045
-2.407925501658001
-2.4194410463600313
-2.4052322782259608
-2.450400688587207
-2.3951361532500215
-2.4302497929714404
-2.415003325080078
-2.3920318987333147
-2.3940995395427898
-2.4006728411272595
-2.3783021382788028
-2.4003548635392646
-2.4077677738469623
-2.4264423061606273
-2.37516056599548
-2.4154060616060593
-2.398602083881898
-2.3910548093831303
-2.413983746976614
-2.415693867240632
-2.4372385283083684
-2.4220503515139384
-2.415386337140352
-2.4267631612608818
-2.4096706692391026
-2.4222064971974717
-2.401174359350975
-2.3658177328751275
-2.436911456670509
-2.4166750599666638
-2.400558586406916
-2.4008861825809142
-2.39568576933874
-2.3645604962654074
-2.3633000241313975
-2.3922105474920756
-2.3657617873618273
-2.434779119211586
-2.4287412171226124
-2.4289193851203943
-2.4438137056331857
-2.403353349614145
-2.427469159112234
-2.363095805980559
-2.3806920096865607
-2.3873335758599756
-2.426719555238076
-2.403906595891528
-2.447980248324204
-2.3859815456866134
-2.411980387381368
-2.4256724540841694
-2.4188335049256016
-2.425753135321731
-2.396924513373343
-2.389570915883008
-2.4145603148498616
-2.417251456698137
-2.4361555017254837
-2.4079848499702106
-2.395259041542678
-2.4001689333795784
-2.400889518252306
-2.4407017870854446
-2.4537812835323494
-2.4077271433581133
-2.4204819921379963
-2.4335025767816725
-2.4375018538517166
-2.459577967177878
-2.384639854915985
-2.390706822310893
-2.4145743134882656
-2.403165751139259
-2.3762387306051354
-2.3877916435709805
-2.422167729381775
-2.431021403369742
-2.389150987594562
-2.433255246819682
-2.387097771570754
-2.4306600833406695
-2.4311993174627866
-2.386821429699836
-2.421863437797069
-2.4168460803559504
-2.3599158465366434
-2.3512340372434677
-2.399025249652471
-2.400696335623483
-2.378662970432858
-2.4201332121682393
-2.38651673059296
-2.3970465082925814
-2.4071309009672586
-2.39295045998159
-2.3918735772039703
-2.421722470276395
-2.39590813741627
-2.381924622483397
-2.3585251367597415
-2.3752260419101336
-2.3751814120614014
-2.3601983424683795
-2.435356008183051
-2.392644840471854
-2.435576079989734
-2.4359042524879886
-2.3883725282339148
-2.301341117651188
-2.3820630662180267
-2.370260906995404
-2.392551047634543
-2.434282990354555
-2.406504461148015
-2.3727371547937013
-2.4076706419699594
-2.4391236391920508
-2.410611705758794
-2.3871628253684904
-2.3272970015059085
-2.3663041689231683
-2.4077600219373054
-2.3887295983397836
-2.4415322014605674
-2.4149864083331014
-2.4231946321993005
-2.403253686821321
-2.467062075994277
-2.440902010588453
-2.4451737718099134
-2.3950253274780726
-2.416486760157502
-2.4424865824875157
-2.4425790967499834
-2.3998556962911417
-2.399215601448234
-2.4368720992832715
-2.387306741812486
-2.4017687647999817
-2.381228554605552
-2.369294366565403
-2.3683117131854736
-2.377033376241
-2.400520034600408
-2.4082687057412215
-2.38543549138751
-2.413592634506219
-2.3453068703382285
-2.3576544026928885
-2.4273461394817515
-2.3999399839863984
-2.4012307660479157
-2.3866045024980402
-2.430161302789261
-2.3966932532195355
-2.401924605165872
-2.424847571598658
-2.4298746829131628
-2.4246069267283215
-2.4393844068747295
-2.409224197245274
-2.443024882943249
-2.397318211513115
-2.4269212998404086
-2.3806758728874846
-2.357874473098094
-2.381451700222931
-2.423053145195369
-2.398286502812439
-2.4182785185227527
-2.4194864704375316
-2.3642905193781893
-2.38953260402957
-2.4138740751032097
-2.3887981239722698
-2.349053698656042
-2.422586772064859
-2.426975731326804
-2.416641431602612
-2.420549411053697
-2.4352399693357585
-2.4076389714921955
-2.42483820446144
-2.4127469692012724
-2.4139113226864977
-2.3952270932710302
-2.3504868127995078
-2.40514820052298
-2.417772006320963
-2.412942900301551
-2.390312918016665
-2.4408499201918765
-2.432915934511116
-2.407213492518779
-2.382295665507981
-2.4227779473459843
-2.4242251036809135
-2.395113638657526
-2.406333792455645
-2.3651179083493252
-2.389643802942456
-2.424433918179426
-2.4098862091662507
-2.39680397811557
-2.386681192044666
-2.405060604743564
-2.3929153261633824
-2.4079097668101994
-2.4063861683935266
-2.422085060808076
-2.3597621627335252
-2.3816657550875044
-2.398723545910997
-2.3904803055451445
-2.374808768752529
-2.372301554628458
-2.374973712633981
-2.4098844641275354
-2.418311569501319
-2.4000385242465834
-2.3971877474479406
-2.3809582283256505
-2.44007507842016
-2.3739684519638287
-2.380471377690345
-2.463040971897859
-2.341194393045731
-2.277385636487808
-2.347271292651581
-2.42376933401743
-2.343479388636378
-2.041915986415898
-2.2353284453268976
-2.387301134780375
-2.034913212770106
-2.40240034204282
-2.3958392987640567
-2.3757739208070365
-2.4173302936875314
-2.401989846248869
-2.379418198463326
-2.3303576148604717
-2.3817203143328514
-2.411307450185336
-2.359876479170791
-2.418815374616733
-2.4045529093350835
-2.4408386539700135
-2.4190055527281733
-2.4120655570098
-2.2280869109768346
-2.3776527318815153
-2.3945888700986706
-2.4382101695059815
-2.4170107614215235
-2.1927397343189936
-2.2974542580511326
-2.4027779133942464
-2.405794312561123
-2.3981896569289933
-2.4060845401149287
-2.409598529200022
-2.4109975177572034
-2.428922476590711
-2.388826953076235
-2.44021783289409
-2.447009995838476
-2.351500099994469
-2.4279642861044137
-2.390898113630209
-2.4022153139289815
-2.4083665486770305
-2.4092829569018295
-2.3982902600376166
-2.435362983687809
-2.4593067781742413
-2.43594875707621
-2.390010262913378
-2.4005503771827708
-2.4031670775275655
-2.408239191519053
-2.4492717208826904
-2.4842244598672956
-2.4042165349530364
-2.3794667854256364
-2.4114248882641576
-2.410721785563914
-2.3783602477963695
-2.411106297313647
-2.4082152050824472
-2.4314139161946136
-2.417206487442547
-2.3435754533195103
-2.420640419700365
-2.4131117926175767
-2.381123683068009
-2.383408068205111
-2.3869164301288714
-2.375101331453618
-2.3986271292093253
-2.1683959468022618
-2.3180026621666516
-2.381175016237357
-2.3806657641744176
-2.350650571135262
-2.347538044244045
-2.3889790840472735
-2.416596831959771
-2.377568708908651
-2.3765475436806422
-2.3877724190646417
-2.3325353273708718
-2.278413945905148
-2.4060247686662675
-2.395706992945864
-2.3633580566807826
-2.3713674282314656
-2.3797572550090798
-2.4170017157839627
-2.408083095464323
-2.423867131296124
-2.3903943848337814
-2.406596094941553
-2.388528558784557
-2.4008725176856727
-2.392421099854789
-2.3565041513379335
-2.3853493132129318
-2.3893797936780543
-2.394503928620567
-2.4016281808204303
-2.3300550663043937
-2.428595504288425
-2.41481089504963
-2.4315875600041874
-2.3834022917505564
-2.428595705713036
-2.3632106964220387
-2.359506333702099
-2.394963191827611
-2.4114145619905343
-2.3978926617879797
-2.4071692853062574
-2.392558195225341
-2.3924963215087365
-2.4353325336815703
-2.421363653997333
-2.347205893247977
-2.410923071951191
-2.3951046914893626
-2.4021243174743416
-2.414070844753412
-2.411259830271644
-2.4252129469046966
-2.4105646482516407
-2.3984947886802614
-2.3048806716027523
-2.3256149892258566
-2.3777926179760014
-2.4120771228374567
-2.3873736102617293
-2.3424320570492556
-2.3869162971411595
-2.4138534251650974
-2.4127762826192996
-2.3896473388579995
-2.4098268867116825
-2.4159358231895887
-2.4050823659974476
-2.35752676064055
-2.4043045002908334
-2.4199559049347967
-2.3960543285006795
-2.4168898606875375
-2.3791213390328534
-2.359681459136058
-2.396203672739346
-2.3599941580788784
-2.4120253591002108
-2.435903513279958
-2.420220349926384
-2.3894408865856462
-2.425930602119777
-2.389090885289495
-2.2411937917785747
-2.3530482503892394
-2.3740868228949656
-2.374949013509878
-2.4081798068193168
-2.3766323854658635
-2.175067497981501
-2.292328697738615
-2.371886119787405
-2.4152299895906677
-2.3825063422701818
-2.383519203899013
-2.426039607986392
-2.419482335210999
-2.388334166829403
-2.4007826002523753
-2.3776637658106474
-2.3824773760589704
-2.420432987326571
-2.430689259926814
-2.4124073227983907
-2.4245242474241904
-2.4376213717119235
-2.426863582571971
-2.425320807619756
-2.416807676422881
-2.3948995482174067
-2.429271679332747
-2.389203069496095
-2.3611003418228402
-2.421165264511349
-2.3891470815900306
-2.3124427363532463
-2.391576392337482
-2.413867039152418
-2.37303043738983
-2.4186626424792896
-2.4049910518563964
-2.2663525843246903
-2.248400598897717
-2.388408826537704
-2.3739922926610437
-2.3889981775836877
-2.421206308123809
-2.3863827019280226
-2.3736592737143556
-2.370038787180418
-2.4292831451718104
-2.3913591179802483
-2.3683397225934115
-2.357927702140974
-2.3659577365940048
-2.3685360856323197
-2.402269021194202
-2.397725399112879
-2.3737537327383595
-2.3606951110422187
-2.3645109294854287
-2.3992757108139213
-2.4005450936406802
-2.3757313527018358
-2.363815076977416
-2.398631689286437
-2.3525774905584393
-2.396140240105394
-2.386145521435153
-2.4299739750096703
-2.408995126871501
-2.4123267059392846
-2.3714416296536873
-2.405107734835993
-2.423499321618153
-2.3612936756399687
-2.378538282038999
-2.3784257133721507
-2.3788261942943976
-2.3458604051533536
-2.3802771757802
-2.3805711711707147
-2.406335148447403
-2.4206692398762315
-2.413387871825531
-2.405374816641868
-2.37091392950627
-2.407546433237578
-2.3786389580801623
-2.397589520837648
-2.3674514141273777
-2.201903906936688
-2.2646915541944974
-2.4009492506877574
-2.389763212396871
-2.361661170104832
-2.369725270985964
-2.3551378940066368
-2.3666900437249536
-2.357399813791412
-2.412451478587967
-2.387643025940461
-2.3957327816373972
-2.3067100348622813
-2.3770480239039125
-2.3794636693103346
-2.4323935942577593
-2.3990818804597067
-2.4242754026623228
-2.3620014775404368
-2.4057286300714096
-2.3480468562188337
-2.371628524511178
-2.352402750981007
-2.4129638740921617
-2.349848639743892
-2.3611103507169817
-2.4009815221168544
-2.3986151953987362
-2.3666948195815243
-2.403500721220378
-2.4327508077242497
-2.389400013042114
-2.4207260569955755
-2.339218147155707
-2.3786543959049538
-2.3976196047408416
-2.3746521199413206
-2.3956669143709384
-2.372062613253866
-2.3640431718138446
-2.3838800041870494
-2.4385566165508443
-2.360777856975087
-2.3913101389126497
-2.382238172627577
-2.2021532264774604
-2.2550938164047
-2.352005642780654
-2.3710902091557022
-2.202406726068545
-2.1516137250408507
-2.3615125122923617
-2.369164606135601
-2.38299771689086
-2.1635203299974712
-2.4016172626746357
-2.3833809258998135
-2.381507183520741
-2.403006322855384
-2.3798598236116764
-2.378725368357872
-2.3924589678481087
-2.3881209732467337
-2.4165013433830604
-2.2206433373707912
-2.373186371387704
-2.3575780352941385
-2.28723855636447
-2.2168393775105315
-2.1092139895095756
-2.403039533164568
-2.4357875691873314
-2.365121774465023
-2.2456332046267367
-2.370306797684629
-2.2279947825870567
-2.1647083058500036
-2.3976499951549384
-2.383319881603545
-2.41140876659074
-2.2909638764205207
-2.1661397318309765
-2.1628475932943148
-2.1871343800809195
-2.396459248735156
-2.4106599872596783
-2.2703432819406344
-2.2151510927320985
-2.3334000792168594
-2.359746894100706
-2.3764765942739805
-2.346484753160536
-2.190118736153689
